# # Cu                                                           FEFF 9.05   
# # POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.437 Rnm= 1.489 K  shell
# # Pot 1 Z=29 Rmt= 1.344 Rnm= 1.381
# # Gam_ch=1.729E+00 H-L exch
# # Mu=-7.991E+00 kf=1.994E+00 Vint=-1.742E+01 Rs_int= 1.819
# # PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp= 450.00  Debye_temp= 315.00  Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.01248    100.00     12.00     2   2.5323
#           2       0.01913     22.99      6.00     2   3.5812
#           3       0.01184     10.61     48.00     3   3.7984
#           4       0.01618      7.52     48.00     3   4.3229
#           5       0.01776     55.07     24.00     2   4.3860
#           6       0.01578     11.25     48.00     3   4.7253
#           7       0.01652     17.45     96.00     3   4.7253
#           8       0.02058     18.67     12.00     2   5.0645
#           9       0.01748      8.74     12.00     3   5.0646
#          10       0.02058     39.86     24.00     3   5.0645
#          11       0.01748      9.74     12.00     4   5.0646
#          12       0.04992      4.05     12.00     4   5.0646
#          14       0.02058     31.90     12.00     4   5.0645
#          16       0.02668     27.24     24.00     2   5.6623
#          17       0.02092      8.94     48.00     3   5.8879
#          18       0.02600      5.83     48.00     3   5.8879
#          19       0.02548      6.34     48.00     3   5.8879
#          20       0.01912      4.31     96.00     3   5.9914
#          21       0.01855      4.97     96.00     3   5.9914
#          22       0.01855      4.66     96.00     4   5.9914
#          23       0.01912      4.81     96.00     4   5.9914
#          25       0.02427      6.95      8.00     2   6.2028
#          26       0.02421      5.01     96.00     3   6.2903
#    23/  24 paths used
#  xsedge+50, used to normalize mu           2.4644E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9118.913    122.396   5.850  9.87927E-01  9.99801E-01 -1.17097E-02
    9121.151    124.634   5.900  9.98573E-01  9.99212E-01 -6.30180E-04
    9123.408    126.892   5.950  1.00833E+00  9.98622E-01  9.57671E-03
    9125.685    129.168   6.000  1.01688E+00  9.98032E-01  1.86061E-02
    9127.980    131.464   6.050  1.02457E+00  9.97742E-01  2.64919E-02
    9130.295    133.778   6.100  1.03132E+00  9.97451E-01  3.34591E-02
    9132.629    136.112   6.150  1.03740E+00  9.97160E-01  3.97591E-02
    9134.981    138.465   6.200  1.04290E+00  9.96869E-01  4.54828E-02
    9137.353    140.836   6.250  1.04759E+00  9.96578E-01  5.04193E-02
    9139.744    143.227   6.300  1.05092E+00  9.96288E-01  5.40096E-02
    9142.154    145.637   6.350  1.05204E+00  9.95997E-01  5.54186E-02
    9144.582    148.066   6.400  1.05002E+00  9.95706E-01  5.37186E-02
    9147.030    150.514   6.450  1.04408E+00  9.95415E-01  4.81421E-02
    9149.497    152.981   6.500  1.03387E+00  9.95124E-01  3.83422E-02
    9151.983    155.467   6.550  1.01943E+00  9.94833E-01  2.43512E-02
    9154.488    157.972   6.600  1.00195E+00  9.94541E-01  7.33457E-03
    9157.012    160.496   6.650  9.83127E-01  9.94249E-01 -1.10196E-02
    9159.556    163.039   6.700  9.65072E-01  9.93957E-01 -2.86319E-02
    9162.118    165.601   6.750  9.49911E-01  9.93665E-01 -4.33897E-02
    9164.699    168.182   6.800  9.39415E-01  9.93373E-01 -5.35315E-02
    9167.299    170.783   6.850  9.34670E-01  9.93081E-01 -5.79740E-02
    9169.919    173.402   6.900  9.35881E-01  9.92790E-01 -5.65068E-02
    9172.557    176.041   6.950  9.42352E-01  9.92498E-01 -4.98133E-02
    9175.215    178.698   7.000  9.52644E-01  9.92206E-01 -3.93160E-02
    9177.891    181.375   7.050  9.64522E-01  9.91508E-01 -2.68460E-02
    9180.587    184.070   7.100  9.76397E-01  9.90810E-01 -1.43532E-02
    9183.301    186.785   7.150  9.86557E-01  9.90112E-01 -3.54309E-03
    9186.035    189.518   7.200  9.93872E-01  9.89414E-01  4.44899E-03
    9188.788    192.271   7.250  9.97930E-01  9.88716E-01  9.20486E-03
    9191.560    195.043   7.300  9.99026E-01  9.88017E-01  1.10089E-02
    9194.350    197.834   7.350  9.97998E-01  9.87319E-01  1.06900E-02
    9197.160    200.644   7.400  9.95969E-01  9.86621E-01  9.36771E-03
    9199.989    203.472   7.450  9.94063E-01  9.85923E-01  8.16533E-03
    9202.837    206.320   7.500  9.93147E-01  9.85225E-01  7.95524E-03
    9205.704    209.187   7.550  9.93274E-01  9.84067E-01  9.25928E-03
    9208.590    212.073   7.600  9.94802E-01  9.82909E-01  1.19792E-02
    9211.495    214.979   7.650  9.97254E-01  9.81751E-01  1.56405E-02
    9214.419    217.903   7.700  9.99855E-01  9.80593E-01  1.94632E-02
    9217.363    220.846   7.750  1.00172E+00  9.79435E-01  2.25548E-02
    9220.325    223.808   7.800  1.00206E+00  9.78277E-01  2.41113E-02
    9223.306    226.790   7.850  1.00035E+00  9.77120E-01  2.35838E-02
    9226.307    229.790   7.900  9.96400E-01  9.75962E-01  2.07814E-02
    9229.326    232.809   7.950  9.90412E-01  9.74804E-01  1.58959E-02
    9232.364    235.848   8.000  9.82911E-01  9.73646E-01  9.45108E-03
    9235.422    238.905   8.050  9.74676E-01  9.72516E-01  2.20646E-03
    9238.499    241.982   8.100  9.66411E-01  9.71386E-01 -5.08978E-03
    9241.594    245.077   8.150  9.58881E-01  9.70257E-01 -1.16534E-02
    9244.709    248.192   8.200  9.52696E-01  9.69127E-01 -1.68563E-02
    9247.843    251.326   8.250  9.48233E-01  9.67998E-01 -2.03047E-02
    9250.995    254.479   8.300  9.45612E-01  9.66868E-01 -2.18680E-02
    9254.167    257.650   8.350  9.44716E-01  9.65739E-01 -2.16597E-02
    9257.358    260.841   8.400  9.45244E-01  9.64609E-01 -1.99804E-02
    9260.568    264.051   8.450  9.46796E-01  9.63479E-01 -1.72382E-02
    9263.797    267.280   8.500  9.48951E-01  9.62350E-01 -1.38646E-02
    9267.045    270.528   8.550  9.51471E-01  9.61424E-01 -1.03107E-02
    9270.312    273.795   8.600  9.53982E-01  9.60497E-01 -6.75788E-03
    9273.598    277.081   8.650  9.56301E-01  9.59571E-01 -3.39647E-03
    9276.903    280.386   8.700  9.58336E-01  9.58645E-01 -3.21670E-04
    9280.227    283.711   8.750  9.60060E-01  9.57719E-01  2.43771E-03
    9283.571    287.054   8.800  9.61476E-01  9.56792E-01  4.88132E-03
    9286.933    290.416   8.850  9.62576E-01  9.55866E-01  7.00235E-03
    9290.314    293.798   8.900  9.63330E-01  9.54940E-01  8.76596E-03
    9293.715    297.198   8.950  9.63674E-01  9.54014E-01  1.01062E-02
    9297.134    300.618   9.000  9.63533E-01  9.53087E-01  1.09408E-02
    9300.573    304.056   9.050  9.63129E-01  9.52322E-01  1.13300E-02
    9304.030    307.514   9.100  9.62144E-01  9.51557E-01  1.11103E-02
    9307.507    310.990   9.150  9.60569E-01  9.50791E-01  1.02708E-02
    9311.003    314.486   9.200  9.58459E-01  9.50026E-01  8.86687E-03
    9314.517    318.001   9.250  9.55929E-01  9.49261E-01  7.01804E-03
    9318.051    321.534   9.300  9.53137E-01  9.48495E-01  4.89046E-03
    9321.604    325.087   9.350  9.50261E-01  9.47730E-01  2.66895E-03
    9325.176    328.659   9.400  9.47464E-01  9.46965E-01  5.26798E-04
    9328.767    332.250   9.450  9.44876E-01  9.46199E-01 -1.39856E-03
    9332.377    335.860   9.500  9.42580E-01  9.45434E-01 -3.01868E-03
    9336.006    339.489   9.550  9.40479E-01  9.44591E-01 -4.35304E-03
    9339.654    343.137   9.600  9.38701E-01  9.43748E-01 -5.34841E-03
    9343.321    346.804   9.650  9.37227E-01  9.42905E-01 -6.02246E-03
    9347.007    350.490   9.700  9.36029E-01  9.42062E-01 -6.40590E-03
    9350.712    354.195   9.750  9.35078E-01  9.41219E-01 -6.52654E-03
    9354.436    357.920   9.800  9.34360E-01  9.40376E-01 -6.39996E-03
    9358.180    361.663   9.850  9.33871E-01  9.39534E-01 -6.02880E-03
    9361.942    365.425   9.900  9.33614E-01  9.38691E-01 -5.41029E-03
    9365.723    369.207   9.950  9.33584E-01  9.37848E-01 -4.54832E-03
    9369.524    373.007  10.000  9.33759E-01  9.37005E-01 -3.46573E-03
    9373.343    376.827  10.050  9.33823E-01  9.35942E-01 -2.26550E-03
    9377.182    380.665  10.100  9.34014E-01  9.34880E-01 -9.26416E-04
    9381.040    384.523  10.150  9.34259E-01  9.33817E-01  4.72580E-04
    9384.916    388.400  10.200  9.34466E-01  9.32755E-01  1.83451E-03
    9388.812    392.295  10.250  9.34538E-01  9.31693E-01  3.05475E-03
    9392.727    396.210  10.300  9.34384E-01  9.30630E-01  4.03459E-03
