# # YBCO:                                                        FEFF 9.05   
# # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 0.932 Rnm= 1.111 K  shell
# # Pot 1 Z= 8 Rmt= 0.850 Rnm= 0.951
# # Pot 2 Z=39 Rmt= 1.308 Rnm= 1.376
# # Pot 3 Z=29 Rmt= 1.301 Rnm= 1.309
# # Pot 4 Z=56 Rmt= 1.330 Rnm= 1.486
# # Gam_ch=1.729E+00 H-L exch
# # Mu=-9.329E+00 kf=2.499E+00 Vint=-3.312E+01 Rs_int= 1.451
# # PATH  Rmax= 4.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      2.00     2   1.8596
#           2       0.00000     90.91      2.00     2   1.9406
#           3       0.00000     33.98      8.00     3   3.2441
#           4       0.00000     56.88      8.00     2   3.4612
#           5       0.00000     25.13      2.00     3   3.7193
#           6       0.00000     21.50      2.00     4   3.7193
#           7       0.00000     13.27      2.00     4   3.7193
#           8       0.00000     10.57      8.00     4   3.8003
#           9       0.00000      9.99      2.00     2   3.8120
#          10       0.00000      9.54      2.00     2   3.8813
#          11       0.00000     21.13      2.00     3   3.8813
#          12       0.00000     29.71      4.00     3   3.8813
#          13       0.00000     17.41      2.00     4   3.8813
#          14       0.00000      9.77      2.00     4   3.8813
#          15       0.00000     28.21      2.00     4   3.8813
#          16       0.00000     21.43     16.00     3   4.0277
#          17       0.00000      8.14      2.00     2   4.1273
#          18       0.00000     24.89      4.00     3   4.1273
#          19       0.00000     22.85      2.00     4   4.1273
#          20       0.00000     15.56     16.00     3   4.1340
#          21       0.00000     31.49      4.00     2   4.2414
#          22       0.00000     30.83      4.00     2   4.2775
#          23       0.00000     30.36      4.00     2   4.3038
#          24       0.00000     38.02      8.00     3   4.4661
#    24/  24 paths used
#  xsedge+50, used to normalize mu           2.4454E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9682.960    669.696  13.350  8.57251E-01  8.65150E-01 -9.10864E-03
    9688.056    674.791  13.400  8.51381E-01  8.63883E-01 -1.44390E-02
    9693.171    679.906  13.450  8.46763E-01  8.62616E-01 -1.83365E-02
    9698.305    685.040  13.500  8.43479E-01  8.61350E-01 -2.06997E-02
    9703.458    690.193  13.550  8.41444E-01  8.60083E-01 -2.16217E-02
    9708.630    695.365  13.600  8.40442E-01  8.58816E-01 -2.13472E-02
    9713.821    700.556  13.650  8.40180E-01  8.57549E-01 -2.02100E-02
    9719.031    705.767  13.700  8.40352E-01  8.56282E-01 -1.85636E-02
    9724.260    710.996  13.750  8.40691E-01  8.55016E-01 -1.67172E-02
    9729.509    716.244  13.800  8.41011E-01  8.53749E-01 -1.48879E-02
    9734.776    721.511  13.850  8.41226E-01  8.52482E-01 -1.31754E-02
    9740.062    726.798  13.900  8.41351E-01  8.51215E-01 -1.15637E-02
    9745.368    732.103  13.950  8.41477E-01  8.49948E-01 -9.94596E-03
    9750.692    737.428  14.000  8.41735E-01  8.48682E-01 -8.16849E-03
    9756.036    742.771  14.050  8.42589E-01  8.47742E-01 -6.06589E-03
    9761.398    748.134  14.100  8.43787E-01  8.46802E-01 -3.55267E-03
    9766.780    753.515  14.150  8.45324E-01  8.45863E-01 -6.35429E-04
    9772.180    758.916  14.200  8.47096E-01  8.44923E-01  2.56596E-03
    9777.600    764.336  14.250  8.48913E-01  8.43984E-01  5.82673E-03
    9783.039    769.774  14.300  8.50522E-01  8.43044E-01  8.84903E-03
    9788.497    775.232  14.350  8.51654E-01  8.42105E-01  1.13116E-02
    9793.974    780.709  14.400  8.52067E-01  8.41165E-01  1.29283E-02
    9799.469    786.205  14.450  8.51601E-01  8.40226E-01  1.35041E-02
    9804.984    791.720  14.500  8.50207E-01  8.39286E-01  1.29786E-02
    9810.518    797.254  14.550  8.47969E-01  8.38346E-01  1.14481E-02
    9816.072    802.807  14.600  8.45099E-01  8.37407E-01  9.16069E-03
    9821.644    808.379  14.650  8.41907E-01  8.36467E-01  6.48467E-03
    9827.235    813.970  14.700  8.38757E-01  8.35528E-01  3.85445E-03
    9832.845    819.580  14.750  8.36013E-01  8.34588E-01  1.70191E-03
    9838.474    825.210  14.800  8.33971E-01  8.33649E-01  3.84880E-04
    9844.123    830.858  14.850  8.32813E-01  8.32709E-01  1.24524E-04
    9849.790    836.525  14.900  8.32573E-01  8.31770E-01  9.62599E-04
    9855.476    842.212  14.950  8.33119E-01  8.30830E-01  2.74649E-03
    9861.182    847.917  15.000  8.34174E-01  8.29891E-01  5.14557E-03
    9866.906    853.642  15.050  8.35065E-01  8.28653E-01  7.71457E-03
    9872.650    859.385  15.100  8.35641E-01  8.27415E-01  9.91075E-03
    9878.412    865.148  15.150  8.35471E-01  8.26178E-01  1.12136E-02
    9884.194    870.929  15.200  8.34215E-01  8.24940E-01  1.12091E-02
    9889.995    876.730  15.250  8.31685E-01  8.23702E-01  9.66200E-03
    9895.814    882.550  15.300  8.27879E-01  8.22465E-01  6.56332E-03
    9901.653    888.389  15.350  8.22992E-01  8.21227E-01  2.14246E-03
    9907.511    894.246  15.400  8.17393E-01  8.19989E-01 -3.15669E-03
    9913.388    900.123  15.450  8.11579E-01  8.18752E-01 -8.73371E-03
    9919.284    906.019  15.500  8.06104E-01  8.17514E-01 -1.39149E-02
    9925.199    911.934  15.550  8.01499E-01  8.16277E-01 -1.80494E-02
    9931.133    917.868  15.600  7.98195E-01  8.15039E-01 -2.06035E-02
    9937.086    923.821  15.650  7.96465E-01  8.13801E-01 -2.12388E-02
    9943.058    929.794  15.700  7.96375E-01  8.12564E-01 -1.98629E-02
    9949.049    935.785  15.750  7.97782E-01  8.11326E-01 -1.66436E-02
    9955.060    941.795  15.800  8.00350E-01  8.10088E-01 -1.19859E-02
    9961.089    947.824  15.850  8.03598E-01  8.08851E-01 -6.47463E-03
    9967.137    953.873  15.900  8.06972E-01  8.07613E-01 -7.91861E-04
    9973.205    959.940  15.950  8.09917E-01  8.06375E-01  4.37919E-03
    9979.291    966.027  16.000  8.11960E-01  8.05138E-01  8.44833E-03
    9985.397    972.132  16.050  8.12502E-01  8.03647E-01  1.09862E-02
    9991.521    978.257  16.100  8.11628E-01  8.02156E-01  1.17740E-02
    9997.665    984.400  16.150  8.09404E-01  8.00666E-01  1.08830E-02
   10003.828    990.563  16.200  8.06081E-01  7.99175E-01  8.61820E-03
   10010.009    996.745  16.250  8.02054E-01  7.97684E-01  5.46310E-03
   10016.210   1002.945  16.300  7.97790E-01  7.96194E-01  1.99910E-03
   10022.430   1009.165  16.350  7.93758E-01  7.94703E-01 -1.18607E-03
   10028.669   1015.404  16.400  7.90360E-01  7.93213E-01 -3.58754E-03
   10034.927   1021.662  16.450  7.87868E-01  7.91722E-01 -4.85606E-03
   10041.203   1027.939  16.500  7.86395E-01  7.90231E-01 -4.84377E-03
   10047.499   1034.235  16.550  7.85881E-01  7.88741E-01 -3.61703E-03
   10053.815   1040.550  16.600  7.86117E-01  7.87250E-01 -1.43526E-03
   10060.149   1046.884  16.650  7.86782E-01  7.85759E-01  1.29928E-03
   10066.502   1053.237  16.700  7.87500E-01  7.84269E-01  4.11200E-03
   10072.874   1059.609  16.750  7.87903E-01  7.82778E-01  6.53476E-03
   10079.265   1066.001  16.800  7.87691E-01  7.81287E-01  8.18009E-03
   10085.676   1072.411  16.850  7.86671E-01  7.79797E-01  8.79936E-03
   10092.105   1078.840  16.900  7.84790E-01  7.78306E-01  8.31602E-03
   10098.553   1085.289  16.950  7.82130E-01  7.76815E-01  6.82986E-03
   10105.021   1091.756  17.000  7.78891E-01  7.75325E-01  4.59257E-03
   10111.507   1098.243  17.050  7.75501E-01  7.74017E-01  1.91338E-03
   10118.013   1104.748  17.100  7.72057E-01  7.72710E-01 -8.43245E-04
   10124.537   1111.273  17.150  7.68868E-01  7.71403E-01 -3.28069E-03
   10131.081   1117.816  17.200  7.66184E-01  7.70096E-01 -5.07215E-03
   10137.644   1124.379  17.250  7.64161E-01  7.68788E-01 -6.01001E-03
   10144.225   1130.961  17.300  7.62844E-01  7.67481E-01 -6.03395E-03
   10150.826   1137.562  17.350  7.62158E-01  7.66174E-01 -5.23378E-03
   10157.446   1144.181  17.400  7.61935E-01  7.64867E-01 -3.82768E-03
   10164.085   1150.820  17.450  7.61939E-01  7.63560E-01 -2.12021E-03
   10170.743   1157.478  17.500  7.61911E-01  7.62252E-01 -4.47706E-04
   10177.420   1164.155  17.550  7.61615E-01  7.60945E-01  8.79501E-04
   10184.116   1170.851  17.600  7.60876E-01  7.59638E-01  1.62843E-03
   10190.831   1177.566  17.650  7.59606E-01  7.58331E-01  1.68019E-03
   10197.565   1184.301  17.700  7.57817E-01  7.57024E-01  1.04653E-03
   10204.318   1191.054  17.750  7.55613E-01  7.55716E-01 -1.35880E-04
   10211.091   1197.826  17.800  7.53177E-01  7.54409E-01 -1.63175E-03
   10217.882   1204.617  17.850  7.50728E-01  7.53102E-01 -3.14914E-03
   10224.692   1211.428  17.900  7.48491E-01  7.51795E-01 -4.38973E-03
   10231.522   1218.257  17.950  7.46657E-01  7.50487E-01 -5.09899E-03
   10238.370   1225.105  18.000  7.45350E-01  7.49180E-01 -5.10801E-03
   10245.238   1231.973  18.050  7.44746E-01  7.47983E-01 -4.32389E-03
   10252.124   1238.860  18.100  7.44626E-01  7.46785E-01 -2.88812E-03
   10259.030   1245.765  18.150  7.44858E-01  7.45587E-01 -9.76970E-04
   10265.954   1252.690  18.200  7.45253E-01  7.44390E-01  1.15858E-03
   10272.898   1259.633  18.250  7.45596E-01  7.43192E-01  3.23206E-03
   10279.861   1266.596  18.300  7.45682E-01  7.41995E-01  4.96548E-03
   10286.843   1273.578  18.350  7.45343E-01  7.40797E-01  6.13087E-03
   10293.844   1280.579  18.400  7.44472E-01  7.39599E-01  6.58309E-03
   10300.863   1287.599  18.450  7.43042E-01  7.38402E-01  6.27882E-03
   10307.902   1294.638  18.500  7.41099E-01  7.37204E-01  5.27945E-03
   10314.960   1301.696  18.550  7.38760E-01  7.36007E-01  3.73803E-03
   10322.037   1308.773  18.600  7.36186E-01  7.34809E-01  1.87305E-03
   10329.133   1315.869  18.650  7.33563E-01  7.33611E-01 -6.61484E-05
   10336.249   1322.984  18.700  7.31068E-01  7.32414E-01 -1.83650E-03
   10343.383   1330.118  18.750  7.28849E-01  7.31216E-01 -3.23497E-03
   10350.536   1337.271  18.800  7.27006E-01  7.30019E-01 -4.12386E-03
   10357.708   1344.444  18.850  7.25579E-01  7.28821E-01 -4.44426E-03
   10364.900   1351.635  18.900  7.24553E-01  7.27623E-01 -4.21658E-03
   10372.110   1358.845  18.950  7.23860E-01  7.26426E-01 -3.52896E-03
   10379.340   1366.075  19.000  7.23402E-01  7.25228E-01 -2.51675E-03
   10386.588   1373.323  19.050  7.22910E-01  7.23863E-01 -1.31584E-03
   10393.856   1380.591  19.100  7.22404E-01  7.22498E-01 -1.29688E-04
   10401.142   1387.878  19.150  7.21792E-01  7.21133E-01  9.13570E-04
   10408.448   1395.183  19.200  7.21013E-01  7.19768E-01  1.72922E-03
   10415.773   1402.508  19.250  7.20041E-01  7.18402E-01  2.28036E-03
   10423.116   1409.852  19.300  7.18883E-01  7.17037E-01  2.57328E-03
   10430.479   1417.214  19.350  7.17566E-01  7.15672E-01  2.64566E-03
   10437.861   1424.596  19.400  7.16130E-01  7.14307E-01  2.55086E-03
   10445.262   1431.997  19.450  7.14612E-01  7.12942E-01  2.34184E-03
   10452.682   1439.417  19.500  7.13041E-01  7.11577E-01  2.05809E-03
   10460.121   1446.856  19.550  7.11432E-01  7.10211E-01  1.71834E-03
   10467.579   1454.314  19.600  7.09782E-01  7.08846E-01  1.32012E-03
   10475.056   1461.791  19.650  7.08080E-01  7.07481E-01  8.45989E-04
   10482.552   1469.287  19.700  7.06310E-01  7.06116E-01  2.74703E-04
   10490.067   1476.803  19.750  7.04465E-01  7.04751E-01 -4.05464E-04
   10497.601   1484.337  19.800  7.02552E-01  7.03386E-01 -1.18452E-03
   10505.155   1491.890  19.850  7.00600E-01  7.02020E-01 -2.02279E-03
   10512.727   1499.462  19.900  6.98659E-01  7.00655E-01 -2.84945E-03
   10520.318   1507.054  19.950  6.96795E-01  6.99290E-01 -3.56856E-03
   10527.929   1514.664  20.000  6.95083E-01  6.97925E-01 -4.07217E-03
