# Once
#  POT  SCF 100  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    2 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            2
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
   50  1.7467E-03 -4.5577E+03  3.0779E+02 -4.5578E+03 -4.5647E+03  3.1126E+02
   51  1.8363E-03 -4.3343E+03  3.0730E+02 -4.3345E+03 -4.3412E+03  3.0378E+02
   52  1.9305E-03 -4.1218E+03  3.0678E+02 -4.1220E+03 -4.1288E+03  3.0973E+02
   53  2.0294E-03 -3.9197E+03  3.0624E+02 -3.9199E+03 -3.9267E+03  3.0320E+02
   54  2.1335E-03 -3.7275E+03  3.0568E+02 -3.7276E+03 -3.7344E+03  3.0817E+02
   55  2.2429E-03 -3.5446E+03  3.0510E+02 -3.5448E+03 -3.5515E+03  3.0243E+02
   56  2.3579E-03 -3.3706E+03  3.0448E+02 -3.3708E+03 -3.3776E+03  3.0659E+02
   57  2.4788E-03 -3.2052E+03  3.0384E+02 -3.2053E+03 -3.2121E+03  3.0154E+02
   58  2.6058E-03 -3.0478E+03  3.0318E+02 -3.0479E+03 -3.0547E+03  3.0493E+02
   59  2.7394E-03 -2.8980E+03  3.0248E+02 -2.8982E+03 -2.9049E+03  3.0046E+02
   60  2.8799E-03 -2.7556E+03  3.0175E+02 -2.7558E+03 -2.7625E+03  3.0322E+02
   61  3.0276E-03 -2.6201E+03  3.0098E+02 -2.6203E+03 -2.6270E+03  2.9923E+02
   62  3.1828E-03 -2.4913E+03  3.0019E+02 -2.4914E+03 -2.4982E+03  3.0141E+02
   63  3.3460E-03 -2.3687E+03  2.9935E+02 -2.3689E+03 -2.3756E+03  2.9781E+02
   64  3.5175E-03 -2.2521E+03  2.9848E+02 -2.2522E+03 -2.2590E+03  2.9949E+02
   65  3.6979E-03 -2.1411E+03  2.9757E+02 -2.1413E+03 -2.1480E+03  2.9623E+02
   66  3.8875E-03 -2.0356E+03  2.9662E+02 -2.0358E+03 -2.0425E+03  2.9744E+02
   67  4.0868E-03 -1.9353E+03  2.9563E+02 -1.9354E+03 -1.9421E+03  2.9444E+02
   68  4.2963E-03 -1.8398E+03  2.9459E+02 -1.8400E+03 -1.8467E+03  2.9526E+02
   69  4.5166E-03 -1.7490E+03  2.9350E+02 -1.7492E+03 -1.7559E+03  2.9246E+02
   70  4.7482E-03 -1.6626E+03  2.9237E+02 -1.6628E+03 -1.6695E+03  2.9290E+02
   71  4.9916E-03 -1.5804E+03  2.9118E+02 -1.5806E+03 -1.5873E+03  2.9026E+02
   72  5.2475E-03 -1.5023E+03  2.8995E+02 -1.5025E+03 -1.5091E+03  2.9036E+02
   73  5.5166E-03 -1.4279E+03  2.8865E+02 -1.4281E+03 -1.4347E+03  2.8784E+02
   74  5.7994E-03 -1.3572E+03  2.8730E+02 -1.3574E+03 -1.3640E+03  2.8762E+02
   75  6.0967E-03 -1.2899E+03  2.8589E+02 -1.2901E+03 -1.2967E+03  2.8516E+02
   76  6.4093E-03 -1.2259E+03  2.8442E+02 -1.2261E+03 -1.2327E+03  2.8465E+02
   77  6.7379E-03 -1.1651E+03  2.8288E+02 -1.1652E+03 -1.1718E+03  2.8223E+02
   78  7.0834E-03 -1.1072E+03  2.8128E+02 -1.1073E+03 -1.1139E+03  2.8143E+02
   79  7.4466E-03 -1.0521E+03  2.7960E+02 -1.0523E+03 -1.0588E+03  2.7902E+02
   80  7.8284E-03 -9.9968E+02  2.7786E+02 -9.9986E+02 -1.0064E+03  2.7795E+02
   81  8.2297E-03 -9.4985E+02  2.7603E+02 -9.5003E+02 -9.5658E+02  2.7551E+02
   82  8.6517E-03 -9.0244E+02  2.7413E+02 -9.0262E+02 -9.0917E+02  2.7418E+02
   83  9.0953E-03 -8.5735E+02  2.7215E+02 -8.5753E+02 -8.6405E+02  2.7167E+02
   84  9.5616E-03 -8.1446E+02  2.7009E+02 -8.1464E+02 -8.2115E+02  2.7009E+02
   85  1.0052E-02 -7.7366E+02  2.6794E+02 -7.7384E+02 -7.8033E+02  2.6750E+02
   86  1.0567E-02 -7.3485E+02  2.6569E+02 -7.3503E+02 -7.4151E+02  2.6566E+02
   87  1.1109E-02 -6.9793E+02  2.6336E+02 -6.9812E+02 -7.0457E+02  2.6297E+02
   88  1.1679E-02 -6.6282E+02  2.6093E+02 -6.6300E+02 -6.6944E+02  2.6087E+02
   89  1.2277E-02 -6.2942E+02  2.5841E+02 -6.2960E+02 -6.3601E+02  2.5805E+02
   90  1.2907E-02 -5.9765E+02  2.5578E+02 -5.9783E+02 -6.0423E+02  2.5570E+02
   91  1.3569E-02 -5.6743E+02  2.5305E+02 -5.6761E+02 -5.7398E+02  2.5272E+02
   92  1.4264E-02 -5.3869E+02  2.5022E+02 -5.3887E+02 -5.4522E+02  2.5011E+02
   93  1.4996E-02 -5.1135E+02  2.4728E+02 -5.1153E+02 -5.1785E+02  2.4697E+02
   94  1.5764E-02 -4.8534E+02  2.4422E+02 -4.8552E+02 -4.9182E+02  2.4410E+02
   95  1.6573E-02 -4.6060E+02  2.4105E+02 -4.6078E+02 -4.6705E+02  2.4077E+02
   96  1.7422E-02 -4.3708E+02  2.3777E+02 -4.3726E+02 -4.4350E+02  2.3764E+02
   97  1.8316E-02 -4.1470E+02  2.3437E+02 -4.1488E+02 -4.2109E+02  2.3411E+02
   98  1.9255E-02 -3.9342E+02  2.3085E+02 -3.9360E+02 -3.9978E+02  2.3071E+02
   99  2.0242E-02 -3.7317E+02  2.2721E+02 -3.7335E+02 -3.7950E+02  2.2697E+02
  100  2.1280E-02 -3.5392E+02  2.2345E+02 -3.5410E+02 -3.6022E+02  2.2330E+02
  101  2.2371E-02 -3.3561E+02  2.1956E+02 -3.3579E+02 -3.4187E+02  2.1934E+02
  102  2.3518E-02 -3.1819E+02  2.1556E+02 -3.1837E+02 -3.2442E+02  2.1540E+02
  103  2.4724E-02 -3.0163E+02  2.1142E+02 -3.0181E+02 -3.0782E+02  2.1121E+02
  104  2.5991E-02 -2.8588E+02  2.0717E+02 -2.8606E+02 -2.9203E+02  2.0702E+02
  105  2.7324E-02 -2.7091E+02  2.0279E+02 -2.7109E+02 -2.7701E+02  2.0260E+02
  106  2.8725E-02 -2.5666E+02  1.9829E+02 -2.5684E+02 -2.6273E+02  1.9814E+02
  107  3.0197E-02 -2.4312E+02  1.9367E+02 -2.4330E+02 -2.4914E+02  1.9349E+02
  108  3.1746E-02 -2.3024E+02  1.8894E+02 -2.3042E+02 -2.3622E+02  1.8879E+02
  109  3.3373E-02 -2.1800E+02  1.8408E+02 -2.1818E+02 -2.2392E+02  1.8392E+02
  110  3.5084E-02 -2.0636E+02  1.7912E+02 -2.0654E+02 -2.1223E+02  1.7898E+02
  111  3.6883E-02 -1.9530E+02  1.7405E+02 -1.9548E+02 -2.0111E+02  1.7390E+02
  112  3.8774E-02 -1.8478E+02  1.6888E+02 -1.8496E+02 -1.9054E+02  1.6874E+02
  113  4.0762E-02 -1.7478E+02  1.6362E+02 -1.7496E+02 -1.8049E+02  1.6348E+02
  114  4.2852E-02 -1.6528E+02  1.5826E+02 -1.6546E+02 -1.7092E+02  1.5813E+02
  115  4.5049E-02 -1.5625E+02  1.5283E+02 -1.5643E+02 -1.6183E+02  1.5270E+02
  116  4.7359E-02 -1.4767E+02  1.4732E+02 -1.4785E+02 -1.5319E+02  1.4720E+02
  117  4.9787E-02 -1.3952E+02  1.4175E+02 -1.3970E+02 -1.4497E+02  1.4163E+02
  118  5.2340E-02 -1.3178E+02  1.3612E+02 -1.3196E+02 -1.3716E+02  1.3601E+02
  119  5.5023E-02 -1.2442E+02  1.3045E+02 -1.2460E+02 -1.2974E+02  1.3035E+02
  120  5.7844E-02 -1.1744E+02  1.2475E+02 -1.1762E+02 -1.2268E+02  1.2465E+02
  121  6.0810E-02 -1.1081E+02  1.1903E+02 -1.1099E+02 -1.1597E+02  1.1895E+02
  122  6.3928E-02 -1.0452E+02  1.1331E+02 -1.0470E+02 -1.0960E+02  1.1322E+02
  123  6.7206E-02 -9.8548E+01  1.0759E+02 -9.8727E+01 -1.0355E+02  1.0752E+02
  124  7.0651E-02 -9.2883E+01  1.0190E+02 -9.3062E+01 -9.7797E+01  1.0182E+02
  125  7.4274E-02 -8.7509E+01  9.6246E+01 -8.7688E+01 -9.2336E+01  9.6191E+01
  126  7.8082E-02 -8.2414E+01  9.0647E+01 -8.2593E+01 -8.7151E+01  9.0586E+01
  127  8.2085E-02 -7.7585E+01  8.5120E+01 -7.7763E+01 -8.2229E+01  8.5079E+01
  128  8.6294E-02 -7.3008E+01  7.9678E+01 -7.3186E+01 -7.7557E+01  7.9631E+01
  129  9.0718E-02 -6.8673E+01  7.4340E+01 -6.8851E+01 -7.3125E+01  7.4315E+01
  130  9.5369E-02 -6.4568E+01  6.9121E+01 -6.4746E+01 -6.8920E+01  6.9089E+01
  131  1.0026E-01 -6.0682E+01  6.4037E+01 -6.0860E+01 -6.4932E+01  6.4027E+01
  132  1.0540E-01 -5.7006E+01  5.9103E+01 -5.7184E+01 -6.1151E+01  5.9085E+01
  133  1.1080E-01 -5.3529E+01  5.4334E+01 -5.3706E+01 -5.7568E+01  5.4338E+01
