# # 13-atom                                                      FEFF 9.05   
# # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=30 Rmt= 1.346 Rnm= 1.427 K  shell
# # Pot 1 Z= 7 Rmt= 0.763 Rnm= 0.992
# # Pot 2 Z= 6 Rmt= 0.811 Rnm= 1.117
# # Gam_ch=1.897E+00 H-L exch
# # Mu= 6.703E+00 kf=2.524E+00 Vint=-1.757E+01 Rs_int= 1.437
# # PATH  Rmax= 3.070,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp= 300.00  Debye_temp= 600.00  Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00248    100.00      2.00     2   1.9832
#           2       0.00250     99.96      2.00     2   1.9835
#           3       0.00322     36.16      2.00     2   2.9510
#           4       0.00315     35.16      2.00     2   2.9861
#           5       0.00325     34.47      2.00     2   3.0115
#           6       0.00316     33.71      2.00     2   3.0399
#     6/   6 paths used
#  xsedge+50, used to normalize mu           2.2523E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9886.605    229.673   7.650  9.98160E-01  9.96176E-01  1.97345E-03
    9889.529    232.597   7.700  9.97837E-01  9.95589E-01  2.23796E-03
    9892.472    235.540   7.750  9.97493E-01  9.95002E-01  2.48323E-03
    9895.434    238.502   7.800  9.97157E-01  9.94415E-01  2.73550E-03
    9898.416    241.484   7.850  9.96844E-01  9.93828E-01  3.01176E-03
    9901.416    244.484   7.900  9.96561E-01  9.93240E-01  3.31864E-03
    9904.435    247.503   7.950  9.96303E-01  9.92653E-01  3.65223E-03
    9907.474    250.542   8.000  9.96059E-01  9.92066E-01  3.99899E-03
    9910.531    253.599   8.050  9.95282E-01  9.90906E-01  4.38859E-03
    9913.608    256.676   8.100  9.94481E-01  9.89745E-01  4.75523E-03
    9916.703    259.771   8.150  9.93625E-01  9.88584E-01  5.06776E-03
    9919.818    262.886   8.200  9.92682E-01  9.87424E-01  5.29365E-03
    9922.952    266.020   8.250  9.91623E-01  9.86263E-01  5.40197E-03
    9926.105    269.173   8.300  9.90420E-01  9.85103E-01  5.36630E-03
    9929.276    272.344   8.350  9.89056E-01  9.83942E-01  5.16724E-03
    9932.467    275.535   8.400  9.87520E-01  9.82781E-01  4.79447E-03
    9935.677    278.745   8.450  9.85814E-01  9.81621E-01  4.24805E-03
    9938.906    281.974   8.500  9.83949E-01  9.80460E-01  3.53895E-03
    9942.154    285.222   8.550  9.81987E-01  9.79315E-01  2.71373E-03
    9945.421    288.489   8.600  9.79890E-01  9.78170E-01  1.74829E-03
    9948.707    291.775   8.650  9.77691E-01  9.77026E-01  6.77859E-04
    9952.012    295.081   8.700  9.75435E-01  9.75881E-01 -4.54456E-04
    9955.337    298.405   8.750  9.73169E-01  9.74736E-01 -1.60012E-03
    9958.680    301.748   8.800  9.70943E-01  9.73592E-01 -2.70801E-03
    9962.042    305.110   8.850  9.68806E-01  9.72447E-01 -3.72742E-03
    9965.424    308.492   8.900  9.66803E-01  9.71302E-01 -4.61110E-03
    9968.824    311.892   8.950  9.64976E-01  9.70158E-01 -5.31810E-03
    9972.243    315.312   9.000  9.63353E-01  9.69013E-01 -5.81620E-03
    9975.682    318.750   9.050  9.62054E-01  9.68033E-01 -6.15101E-03
    9979.140    322.208   9.100  9.60997E-01  9.67052E-01 -6.23760E-03
    9982.616    325.684   9.150  9.60185E-01  9.66072E-01 -6.07178E-03
    9986.112    329.180   9.200  9.59608E-01  9.65092E-01 -5.66238E-03
    9989.627    332.695   9.250  9.59245E-01  9.64112E-01 -5.03067E-03
    9993.160    336.228   9.300  9.59065E-01  9.63132E-01 -4.20900E-03
    9996.713    339.781   9.350  9.59026E-01  9.62152E-01 -3.23885E-03
   10000.285    343.353   9.400  9.59081E-01  9.61171E-01 -2.16828E-03
   10003.876    346.944   9.450  9.59181E-01  9.60191E-01 -1.04912E-03
   10007.486    350.554   9.500  9.59274E-01  9.59211E-01  6.60540E-05
   10011.115    354.183   9.550  9.59549E-01  9.58445E-01  1.14858E-03
   10014.763    357.831   9.600  9.59730E-01  9.57679E-01  2.13633E-03
   10018.430    361.498   9.650  9.59778E-01  9.56913E-01  2.98830E-03
   10022.116    365.184   9.700  9.59665E-01  9.56148E-01  3.67259E-03
   10025.821    368.889   9.750  9.59369E-01  9.55382E-01  4.16773E-03
   10029.546    372.614   9.800  9.58882E-01  9.54616E-01  4.46337E-03
   10033.289    376.357   9.850  9.58204E-01  9.53850E-01  4.56020E-03
   10037.051    380.119   9.900  9.57347E-01  9.53084E-01  4.46923E-03
   10040.833    383.901   9.950  9.56330E-01  9.52318E-01  4.21038E-03
   10044.633    387.701  10.000  9.55180E-01  9.51552E-01  3.81074E-03
   10048.453    391.521  10.050  9.53802E-01  9.50666E-01  3.29762E-03
   10052.291    395.359  10.100  9.52354E-01  9.49780E-01  2.70953E-03
   10056.149    399.217  10.150  9.50870E-01  9.48894E-01  2.08196E-03
   10060.026    403.094  10.200  9.49381E-01  9.48008E-01  1.44837E-03
   10063.921    406.989  10.250  9.47916E-01  9.47122E-01  8.38349E-04
   10067.836    410.904  10.300  9.46497E-01  9.46236E-01  2.76122E-04
   10071.770    414.838  10.350  9.45142E-01  9.45350E-01 -2.20387E-04
   10075.723    418.791  10.400  9.43860E-01  9.44464E-01 -6.39971E-04
   10079.695    422.763  10.450  9.42655E-01  9.43578E-01 -9.78031E-04
   10083.686    426.754  10.500  9.41527E-01  9.42692E-01 -1.23597E-03
   10087.696    430.764  10.550  9.40468E-01  9.41806E-01 -1.42021E-03
   10091.725    434.793  10.600  9.39470E-01  9.40920E-01 -1.54090E-03
   10095.773    438.841  10.650  9.38520E-01  9.40034E-01 -1.61045E-03
   10099.840    442.908  10.700  9.37606E-01  9.39148E-01 -1.64206E-03
   10103.926    446.994  10.750  9.36716E-01  9.38261E-01 -1.64831E-03
   10108.031    451.099  10.800  9.35839E-01  9.37375E-01 -1.63994E-03
   10112.156    455.224  10.850  9.34968E-01  9.36489E-01 -1.62498E-03
   10116.299    459.367  10.900  9.34100E-01  9.35603E-01 -1.60811E-03
   10120.461    463.529  10.950  9.33231E-01  9.34717E-01 -1.59055E-03
   10124.643    467.711  11.000  9.32366E-01  9.33831E-01 -1.57015E-03
   10128.843    471.911  11.050  9.31314E-01  9.32744E-01 -1.53362E-03
   10133.063    476.131  11.100  9.30275E-01  9.31657E-01 -1.48436E-03
   10137.302    480.370  11.150  9.29253E-01  9.30570E-01 -1.41568E-03
   10141.559    484.627  11.200  9.28256E-01  9.29483E-01 -1.32063E-03
   10145.836    488.904  11.250  9.27288E-01  9.28396E-01 -1.19299E-03
   10150.132    493.200  11.300  9.26355E-01  9.27309E-01 -1.02814E-03
   10154.446    497.514  11.350  9.25459E-01  9.26222E-01 -8.23852E-04
   10158.780    501.848  11.400  9.24597E-01  9.25135E-01 -5.80800E-04
   10163.133    506.201  11.450  9.23768E-01  9.24048E-01 -3.02853E-04
   10167.505    510.573  11.500  9.22963E-01  9.22961E-01  2.92035E-06
   10171.896    514.964  11.550  9.22175E-01  9.21874E-01  3.26526E-04
   10176.306    519.374  11.600  9.21391E-01  9.20787E-01  6.55579E-04
   10180.735    523.803  11.650  9.20598E-01  9.19700E-01  9.76059E-04
   10185.183    528.252  11.700  9.19784E-01  9.18613E-01  1.27321E-03
   10189.651    532.719  11.750  9.18934E-01  9.17526E-01  1.53256E-03
   10194.137    537.205  11.800  9.18036E-01  9.16439E-01  1.74086E-03
   10198.642    541.710  11.850  9.17082E-01  9.15352E-01  1.88712E-03
   10203.167    546.235  11.900  9.16062E-01  9.14265E-01  1.96328E-03
   10207.710    550.778  11.950  9.14975E-01  9.13177E-01  1.96491E-03
   10212.272    555.341  12.000  9.13819E-01  9.12090E-01  1.89148E-03
   10216.854    559.922  12.050  9.12700E-01  9.11085E-01  1.76997E-03
   10221.455    564.523  12.100  9.11518E-01  9.10079E-01  1.57853E-03
   10226.074    569.142  12.150  9.10280E-01  9.09073E-01  1.32499E-03
   10230.713    573.781  12.200  9.08995E-01  9.08067E-01  1.02051E-03
   10235.371    578.439  12.250  9.07678E-01  9.07061E-01  6.78891E-04
   10240.047    583.115  12.300  9.06342E-01  9.06055E-01  3.15864E-04
   10244.743    587.811  12.350  9.05002E-01  9.05049E-01 -5.18854E-05
   10249.458    592.526  12.400  9.03674E-01  9.04043E-01 -4.07646E-04
   10254.192    597.260  12.450  9.02372E-01  9.03037E-01 -7.35637E-04
   10258.945    602.013  12.500  9.01108E-01  9.02031E-01 -1.02187E-03
   10263.717    606.785  12.550  8.99892E-01  9.01026E-01 -1.25492E-03
   10268.508    611.576  12.600  8.98733E-01  9.00020E-01 -1.42644E-03
   10273.318    616.386  12.650  8.97634E-01  8.99014E-01 -1.53156E-03
   10278.147    621.215  12.700  8.96596E-01  8.98008E-01 -1.56901E-03
   10282.995    626.063  12.750  8.95616E-01  8.97002E-01 -1.54103E-03
   10287.863    630.931  12.800  8.94691E-01  8.95996E-01 -1.45304E-03
   10292.749    635.817  12.850  8.93812E-01  8.94990E-01 -1.31321E-03
   10297.654    640.722  12.900  8.92970E-01  8.93984E-01 -1.13177E-03
   10302.579    645.647  12.950  8.92154E-01  8.92978E-01 -9.20356E-04
   10307.522    650.590  13.000  8.91354E-01  8.91972E-01 -6.91202E-04
   10312.485    655.553  13.050  8.90411E-01  8.90817E-01 -4.55432E-04
   10317.466    660.534  13.100  8.89468E-01  8.89662E-01 -2.17046E-04
   10322.467    665.535  13.150  8.88518E-01  8.88507E-01  1.29354E-05
   10327.486    670.554  13.200  8.87552E-01  8.87351E-01  2.24974E-04
   10332.525    675.593  13.250  8.86562E-01  8.86196E-01  4.11437E-04
   10337.583    680.651  13.300  8.85544E-01  8.85041E-01  5.66856E-04
   10342.660    685.728  13.350  8.84495E-01  8.83886E-01  6.88003E-04
   10347.756    690.824  13.400  8.83415E-01  8.82731E-01  7.73818E-04
   10352.870    695.938  13.450  8.82305E-01  8.81575E-01  8.25178E-04
   10358.004    701.072  13.500  8.81165E-01  8.80420E-01  8.44566E-04
   10363.157    706.225  13.550  8.80001E-01  8.79265E-01  8.35654E-04
   10368.329    711.397  13.600  8.78816E-01  8.78110E-01  8.02858E-04
   10373.521    716.589  13.650  8.77614E-01  8.76954E-01  7.50896E-04
   10378.731    721.799  13.700  8.76400E-01  8.75799E-01  6.84383E-04
   10383.960    727.028  13.750  8.75177E-01  8.74644E-01  6.07506E-04
   10389.208    732.276  13.800  8.73947E-01  8.73489E-01  5.23786E-04
   10394.475    737.543  13.850  8.72715E-01  8.72333E-01  4.35952E-04
   10399.762    742.830  13.900  8.71480E-01  8.71178E-01  3.45915E-04
   10405.067    748.135  13.950  8.70245E-01  8.70023E-01  2.54846E-04
   10410.392    753.460  14.000  8.69010E-01  8.68868E-01  1.63332E-04
   10415.735    758.803  14.050  8.67744E-01  8.67681E-01  7.16914E-05
   10421.098    764.166  14.100  8.66476E-01  8.66495E-01 -2.15925E-05
   10426.479    769.547  14.150  8.65208E-01  8.65309E-01 -1.16242E-04
   10431.880    774.948  14.200  8.63939E-01  8.64122E-01 -2.11554E-04
   10437.300    780.368  14.250  8.62671E-01  8.62936E-01 -3.06250E-04
