 # Compton profile, J(pq)
 # ns:            32
 # nphi:          32
 # nz:            32
 # nzp:          120
 # zpmax:   10.0000000000000     
 # temperature (eV):  0.0000000E+00
 #----------------------------
 # pq               J
  0.565565526485443        2.30827103609917     
  0.570570528507233        2.30137441942617     
  0.575575530529022        2.29445622956676     
  0.580580532550812        2.28751765728389     
  0.585585534572601        2.28055989596224     
  0.590590596199036        2.27358405775605     
  0.595595598220825        2.26659150542519     
  0.600600600242615        2.25958335318735     
  0.605605602264404        2.25256079813664     
  0.610610604286194        2.24552503659216     
  0.615615606307983        2.23847726341674     
  0.620620608329773        2.23141867133670     
  0.625625610351562        2.22435045026351     
  0.630630612373352        2.21727378661815     
  0.635635614395142        2.21018986265890     
  0.640640616416931        2.20309985581320     
  0.645645618438721        2.19600493801454     
  0.650650620460510        2.18890627504480     
  0.655655622482300        2.18180502588302     
  0.660660624504089        2.17470234206117     
  0.665665626525879        2.16759936702759     
  0.670670628547668        2.16049723551878     
  0.675675630569458        2.15339707294033     
  0.680680632591248        2.14629999475732     
  0.685685634613037        2.13920710589517     
  0.690690636634827        2.13211950015125     
  0.695695698261261        2.12503817532958     
  0.700700700283051        2.11796436992455     
  0.705705702304840        2.11089905656594     
  0.710710704326630        2.10384327889285     
  0.715715706348419        2.09679806665741     
  0.720720708370209        2.08976443521325     
  0.725725710391998        2.08274338501843     
  0.730730712413788        2.07573590115337     
  0.735735714435577        2.06874295285411     
  0.740740716457367        2.06176549306134     
  0.745745718479156        2.05480445798558     
  0.750750720500946        2.04786076668872     
  0.755755722522736        2.04093532068246     
  0.760760724544525        2.03402900354372     
  0.765765726566315        2.02714268054740     
  0.770770728588104        2.02027719831670     
  0.775775730609894        2.01343338449128     
  0.780780732631683        2.00661204741333     
  0.785785734653473        1.99981397583178     
  0.790790736675262        1.99303993862489     
  0.795795738697052        1.98629068454113     
  0.800800800323486        1.97956686204022     
  0.805805802345276        1.97286933906111     
  0.810810804367065        1.96619872236709     
  0.815815806388855        1.95955567796737     
  0.820820808410645        1.95294085072452     
  0.825825810432434        1.94635486420690     
  0.830830812454224        1.93979832055968     
  0.835835814476013        1.93327180039433     
  0.840840816497803        1.92677586269655     
  0.845845818519592        1.92031104475240     
  0.850850820541382        1.91387786209260     
  0.855855822563171        1.90747680845488     
  0.860860824584961        1.90110835576400     
  0.865865826606750        1.89477295412954     
  0.870870828628540        1.88847103186094     
  0.875875830650330        1.88220299549984     
  0.880880832672119        1.87596922986922     
  0.885885834693909        1.86977009813929     
  0.890890836715698        1.86360594190967     
  0.895895838737488        1.85747708130768     
  0.900900840759277        1.85138381510234     
  0.905905842781067        1.84532642083388     
  0.910910904407501        1.83930508346696     
  0.915915906429291        1.83332018194940     
  0.920920908451080        1.82737185913751     
  0.925925910472870        1.82146030924683     
  0.930930912494659        1.81558570613032     
  0.935935914516449        1.80974820349285     
  0.940940916538239        1.80394793511835     
  0.945945918560028        1.79818501510943     
  0.950950920581818        1.79245953813896     
  0.955955922603607        1.78677157971311     
  0.960960924625397        1.78112119644551     
  0.965965926647186        1.77550842634214     
  0.970970928668976        1.76993328909630     
  0.975975930690765        1.76439578639346     
  0.980980932712555        1.75889590222532     
  0.985985934734344        1.75343360321278     
  0.990990936756134        1.74800883893734     
  0.995995938777924        1.74262154228034     
   1.00100100040436        1.73727156627983     
   1.00600600242615        1.73195893888760     
   1.01101100444794        1.72668348105820     
   1.01601600646973        1.72144506240821     
   1.02102100849152        1.71624353765375     
   1.02602601051331        1.71107874698791     
   1.03103101253510        1.70595051646295     
   1.03603601455688        1.70085865837674     
   1.04104101657867        1.69580297166326     
   1.04604601860046        1.69078324228636     
   1.05105102062225        1.68579924363674     
   1.05605602264404        1.68085073693142     
   1.06106102466583        1.67593747161551     
   1.06606602668762        1.67105918576564     
   1.07107102870941        1.66621560649491     
   1.07607603073120        1.66140645035880     
   1.08108103275299        1.65663142376161     
   1.08608603477478        1.65189022336327     
   1.09109103679657        1.64718253648587     
   1.09609603881836        1.64250804151983     
   1.10110104084015        1.63786640832911     
   1.10610604286194        1.63325729865529     
   1.11111104488373        1.62868036652008     
   1.11611604690552        1.62413525862603     
   1.12112104892731        1.61962161475504     
   1.12612605094910        1.61513906816440     
   1.13113105297089        1.61068724598007     
   1.13613605499268        1.60626576958691     
   1.14114105701447        1.60187425501560     
   1.14614605903625        1.59751231332593     
   1.15115106105804        1.59317955098630     
   1.15615606307983        1.58887557024904     
   1.16116106510162        1.58459996952150     
   1.16616606712341        1.58035234373255     
   1.17117106914520        1.57613228469428     
   1.17617619037628        1.57193928191218     
   1.18118119239807        1.56777312175503     
   1.18618619441986        1.56363328861579     
   1.19119119644165        1.55951936535432     
   1.19619619846344        1.55543093344403     
   1.20120120048523        1.55136757330093     
   1.20620620250702        1.54732886460680     
   1.21121120452881        1.54331438662619     
   1.21621620655060        1.53932371851711     
   1.22122120857239        1.53535643963533     
   1.22622621059418        1.53141212983220     
   1.23123121261597        1.52749036974579     
   1.23623621463776        1.52359074108537     
   1.24124121665955        1.51971282690903     
   1.24624621868134        1.51585621189445     
   1.25125122070312        1.51202048260268     
   1.25625622272491        1.50820522773487     
   1.26126122474670        1.50441003838193     
   1.26626622676849        1.50063450826702     
   1.27127122879028        1.49687823398083     
   1.27627623081207        1.49314081520968     
   1.28128123283386        1.48942185495620     
   1.28628623485565        1.48572095975287     
   1.29129123687744        1.48203773986809     
   1.29629623889923        1.47837180950497     
   1.30130124092102        1.47472278699271     
   1.30630624294281        1.47109029497064     
   1.31131124496460        1.46747396056482     
   1.31631624698639        1.46387341555729     
   1.32132124900818        1.46028829654798     
   1.32632625102997        1.45671824510914     
   1.33133125305176        1.45316290793252     
   1.33633625507355        1.44962193696915     
   1.34134125709534        1.44609498956179     
   1.34634625911713        1.44258172857009     
   1.35135126113892        1.43908182248853     
   1.35635626316071        1.43559494555700     
   1.36136126518250        1.43212077786427     
   1.36636626720428        1.42865900544428     
   1.37137126922607        1.42520932036519     
   1.37637627124786        1.42177142081150     
   1.38138127326965        1.41834501115898     
   1.38638627529144        1.41492980204266     
   1.39139139652252        1.41152542946218     
   1.39639639854431        1.40813177890897     
   1.40140140056610        1.40474849892229     
   1.40640640258789        1.40137532571610     
   1.41141140460968        1.39801200200043     
   1.41641640663147        1.39465827700847     
   1.42142140865326        1.39131390651715     
   1.42642641067505        1.38797865286114     
   1.43143141269684        1.38465228494043     
   1.43643641471863        1.38133457822147     
   1.44144141674042        1.37802531473206     
   1.44644641876221        1.37472428305001     
   1.45145142078400        1.37143127828561     
   1.45645642280579        1.36814610205807     
   1.46146142482758        1.36486856246601     
   1.46646642684937        1.36159847405196     
   1.47147142887115        1.35833565776121     
   1.47647643089294        1.35507994089481     
   1.48148143291473        1.35183115705708     
   1.48648643493652        1.34858914609754     
   1.49149143695831        1.34535375404749     
   1.49649643898010        1.34212483305127     
   1.50150144100189        1.33890224129232     
   1.50650644302368        1.33568584291420     
   1.51151144504547        1.33247550793663     
   1.51651644706726        1.32927111216673     
   1.52152144908905        1.32607253710546     
   1.52652645111084        1.32287966984956     
   1.53153145313263        1.31969240298901     
   1.53653645515442        1.31651063450011     
   1.54154145717621        1.31333426763443     
   1.54654645919800        1.31016321080367     
   1.55155146121979        1.30699737746062     
   1.55655646324158        1.30383668597639     
   1.56156146526337        1.30068105951398     
   1.56656646728516        1.29753042589840     
   1.57157146930695        1.29438471748351     
   1.57657647132874        1.29124387101575     
   1.58158147335052        1.28810782749478     
   1.58658647537231        1.28497653203143     
   1.59159147739410        1.28184993370297     
   1.59659647941589        1.27872798540591     
   1.60160160064697        1.27561056951210     
   1.60660660266876        1.27249779460308     
   1.61161160469055        1.26938954982439     
   1.61661660671234        1.26628580183460     
   1.62162160873413        1.26318652034490     
   1.62662661075592        1.26009167796098     
   1.63163161277771        1.25700125002371     
   1.63663661479950        1.25391521444885     
   1.64164161682129        1.25083355156611     
   1.64664661884308        1.24775624395748     
   1.65165162086487        1.24468327629534     
   1.65665662288666        1.24161463518034     
   1.66166162490845        1.23855030897939     
   1.66666662693024        1.23549028766385     
   1.67167162895203        1.23243456264827     
   1.67667663097382        1.22938312662969     
   1.68168163299561        1.22633597342801     
   1.68668663501740        1.22329309782725     
   1.69169163703918        1.22025449541830     
   1.69669663906097        1.21722016244308     
   1.70170164108276        1.21419009564048     
   1.70670664310455        1.21116429209422     
   1.71171164512634        1.20814274908286     
   1.71671664714813        1.20512546393217     
   1.72172164916992        1.20211243387005     
   1.72672665119171        1.19910365588418     
   1.73173165321350        1.19609912658269     
   1.73673665523529        1.19309884205792     
   1.74174165725708        1.19010279775355     
   1.74674665927887        1.18711098833529     
   1.75175166130066        1.18412340756526     
   1.75675666332245        1.18114004818029     
   1.76176166534424        1.17816090177430     
   1.76676666736603        1.17518595868494     
   1.77177166938782        1.17221520788466     
   1.77677667140961        1.16924863687636     
   1.78178167343140        1.16628623159375     
   1.78678667545319        1.16332797630668     
   1.79179167747498        1.16037385353146     
   1.79679667949677        1.15742384394632     
   1.80180168151855        1.15447792631228     
   1.80680668354034        1.15153607739931     
   1.81181168556213        1.14859827191817     
   1.81681680679321        1.14566441262836     
   1.82182180881500        1.14273460969377     
   1.82682681083679        1.13980876137034     
   1.83183181285858        1.13688683356416     
   1.83683681488037        1.13396878986766     
   1.84184181690216        1.13105459152662     
   1.84684681892395        1.12814419741329     
   1.85185182094574        1.12523756400573     
   1.85685682296753        1.12233464537330     
   1.86186182498932        1.11943539316838     
   1.86686682701111        1.11653975662438     
   1.87187182903290        1.11364768255995     
   1.87687683105469        1.11075911538947     
   1.88188183307648        1.10787399713975     
   1.88688683509827        1.10499226747297     
   1.89189183712006        1.10211386371578     
   1.89689683914185        1.09923872089451     
   1.90190184116364        1.09636677177650     
   1.90690684318542        1.09349794691738     
   1.91191184520721        1.09063217471436     
   1.91691684722900        1.08776938146527     
   1.92192184925079        1.08490949143347     
   1.92692685127258        1.08205242691828     
   1.93193185329437        1.07919810833102     
   1.93693685531616        1.07634645427642     
   1.94194185733795        1.07349738163933     
   1.94694685935974        1.07065080567645     
   1.95195186138153        1.06780664011317     
   1.95695686340332        1.06496479724507     
   1.96196186542511        1.06212518804413     
   1.96696686744690        1.05928772226936     
   1.97197186946869        1.05645230858169     
   1.97697687149048        1.05361885466287     
   1.98198187351227        1.05078726733831     
   1.98698687553406        1.04795745270345     
   1.99199187755585        1.04512931625365     
   1.99699687957764        1.04230276301716     
   2.00200200080872        1.03947763042059     
   2.00700688362122        1.03665402478028     
   2.01201200485229        1.03383158152936     
   2.01701688766479        1.03101047411022     
   2.02202200889587        1.02819033852360     
   2.02702689170837        1.02537134861402     
   2.03203201293945        1.02255314150150     
   2.03703689575195        1.01973589206244     
   2.04204201698303        1.01691923909865     
   2.04704689979553        1.01410335915606     
   2.05205202102661        1.01128789328745     
   2.05705690383911        1.00847302034921     
   2.06206202507019        1.00565838421688     
   2.06706690788269        1.00284416669690     
   2.07207202911377        1.00003001505778     
   2.07707691192627       0.997216114689592     
   2.08208203315735       0.994402116818277     
   2.08708691596985       0.991588211040512     
   2.09209203720093       0.988774053094182     
   2.09709692001343       0.985959837390370     
   2.10210204124451       0.983145224719417     
   2.10710692405701       0.980330414894914     
   2.11211204528809       0.977515074282154     
   2.11711692810059       0.974699408661281     
   2.12212204933167       0.971883090473136     
   2.12712693214417       0.969066332000179     
   2.13213205337524       0.966248812233754     
   2.13713717460632       0.963430616200681     
   2.14214205741882       0.960611832672785     
   2.14714717864990       0.957792151293023     
   2.15215206146240       0.954971802722266     
   2.15715718269348       0.952150484206399     
   2.16216206550598       0.949328434504798     
   2.16716718673706       0.946505358824933     
   2.17217206954956       0.943681504386587     
   2.17717719078064       0.940856584677620     
   2.18218207359314       0.938030855692721     
   2.18718719482422       0.935204039476682     
   2.19219207763672       0.932376401063665     
   2.19719719886780       0.929547671287544     
   2.20220208168030       0.926718124434441     
   2.20720720291138       0.923887500313269     
   2.21221208572388       0.921056082620735     
   2.21721720695496       0.918223620279094     
   2.22222208976746       0.915390406498991     
   2.22722721099854       0.912556199405585     
   2.23223209381104       0.909721301770522     
   2.23723721504211       0.906885480961931     
   2.24224209785461       0.904049049302646     
   2.24724721908569       0.901211783393956     
   2.25225210189819       0.898374005042990     
   2.25725722312927       0.895535500024506     
   2.26226210594177       0.892696599506162     
   2.26726722717285       0.889857098326978     
   2.27227210998535       0.887017336835140     
   2.27727723121643       0.884177118775915     
   2.28228211402893       0.881336793442793     
   2.28728723526001       0.878496173281573     
   2.29229211807251       0.875655616242024     
   2.29729723930359       0.872814943218477     
   2.30230212211609       0.869974520475963     
   2.30730724334717       0.867134177060842     
   2.31231212615967       0.864294287162564     
   2.31731724739075       0.861454687640605     
   2.32232213020325       0.858615760170691     
   2.32732725143433       0.855777349046497     
   2.33233213424683       0.852939842947431     
   2.33733725547791       0.850103093185136     
   2.34234213829041       0.847267494918815     
   2.34734725952148       0.844432906027491     
   2.35235238075256       0.841599592656254     
   2.35735726356506       0.838767823566286     
   2.36236238479614       0.835937465575636     
   2.36736726760864       0.833108927511854     
   2.37237238883972       0.830282081505051     
   2.37737727165222       0.827457340755744     
   2.38238239288330       0.824634582161759     
   2.38738727569580       0.821814222632904     
   2.39239239692688       0.818996143271897     
   2.39739727973938       0.816180764014526     
   2.40240240097046       0.813367969591034     
   2.40740728378296       0.810558182264685     
   2.41241240501404       0.807751289805360     
   2.41741728782654       0.804947716094644     
   2.42242240905762       0.802147351347706     
   2.42742729187012       0.799350620349208     
   2.43243241310120       0.796557415162875     
   2.43743729591370       0.793768160759702     
   2.44244241714478       0.790982750456917     
   2.44744729995728       0.788201608698134     
   2.45245242118835       0.785424629464737     
   2.45745730400085       0.782652235966761     
   2.46246242523193       0.779884322270028     
   2.46746730804443       0.777121309656693     
   2.47247242927551       0.774363091710763     
   2.47747731208801       0.771610087108345     
   2.48248243331909       0.768862188402534     
   2.48748731613159       0.766119811005439     
   2.49249243736267       0.763382845910823     
   2.49749732017517       0.760651704632948     
   2.50250244140625       0.757926276101829     
   2.50750732421875       0.755206967327798     
   2.51251244544983       0.752493664699823     
   2.51751732826233       0.749786770149401     
   2.52252244949341       0.747086167077144     
   2.52752733230591       0.744392251795122     
   2.53253245353699       0.741704904300886     
   2.53753733634949       0.739024514783648     
   2.54254245758057       0.736350959458123     
   2.54754734039307       0.733684621926931     
   2.55255246162415       0.731025374279150     
   2.55755734443665       0.728373593108962     
   2.56256246566772       0.725729146075717     
   2.56756758689880       0.723092276962303     
   2.57257246971130       0.720463225008655     
   2.57757759094238       0.717841850747371     
   2.58258247375488       0.715228511696610     
   2.58758759498596       0.712623063376834     
   2.59259247779846       0.710025855174851     
   2.59759759902954       0.707436737439368     
   2.60260248184204       0.704856051210367     
   2.60760760307312       0.702283641547680     
   2.61261248588562       0.699719840976671     
   2.61761760711670       0.697164489193600     
   2.62262248992920       0.694617910088961     
   2.62762761116028       0.692079937962794     
   2.63263249397278       0.689550887997539     
   2.63763761520386       0.687030589105704     
   2.64264249801636       0.684519347734729     
   2.64764761924744       0.682016987458600     
   2.65265250205994       0.679523806007890     
   2.65765762329102       0.677039621706100     
   2.66266250610352       0.674564723628671     
   2.66766762733459       0.672098924974080     
   2.67267251014709       0.669642506266195     
   2.67767763137817       0.667195275739532     
   2.68268251419067       0.664757505509688     
   2.68768763542175       0.662328999041788     
   2.69269251823425       0.659910020223897     
   2.69769763946533       0.657500367977505     
   2.70270252227783       0.655100298178761     
   2.70770764350891       0.652709605459959     
   2.71271252632141       0.650328537933040     
   2.71771764755249       0.647956886221547     
   2.72272253036499       0.645594890950052     
   2.72772765159607       0.643242339036956     
   2.73273253440857       0.640899463922325     
   2.73773765563965       0.638566049143223     
   2.74274253845215       0.636242321280843     
   2.74774765968323       0.633928060831863     
   2.75275254249573       0.631623487863655     
   2.75775766372681       0.629328380187472     
   2.76276254653931       0.627042951717916     
   2.76776766777039       0.624766977946614     
   2.77277255058289       0.622500667008988     
   2.77777767181396       0.620243792450478     
   2.78278279304504       0.617996450184802     
   2.78778767585754       0.615758732664631     
   2.79279279708862       0.613530411225199     
   2.79779767990112       0.611311681239347     
   2.80280280113220       0.609102313042362     
   2.80780768394470       0.606902497584263     
   2.81281280517578       0.604712004575800     
   2.81781768798828       0.602531020931674     
   2.82282280921936       0.600359316107274     
   2.82782769203186       0.598197073363520     
   2.83283281326294       0.596044062260548     
   2.83783769607544       0.593900462778029     
   2.84284281730652       0.591766044929197     
   2.84784770011902       0.589640985773113     
   2.85285282135010       0.587525056110181     
   2.85785770416260       0.585418430424892     
   2.86286282539368       0.583320880622270     
   2.86786770820618       0.581232578941173     
   2.87287282943726       0.579153298689916     
   2.87787771224976       0.577083210171272     
   2.88288283348083       0.575022088374809     
   2.88788771629333       0.572970101955307     
   2.89289283752441       0.570927027839120     
   2.89789772033691       0.568893033297870     
   2.90290284156799       0.566867897426312     
   2.90790772438049       0.564851786352925     
   2.91291284561157       0.562844481547319     
   2.91791772842407       0.560846148208728     
   2.92292284965515       0.558856570361918     
   2.92792773246765       0.556875912463625     
   2.93293285369873       0.554903961247162     
   2.93793773651123       0.552940880585612     
   2.94294285774231       0.550986460046823     
   2.94794774055481       0.549040863050672     
   2.95295286178589       0.547103882097871     
   2.95795774459839       0.545175680256929     
   2.96296286582947       0.543256053032090     
   2.96796774864197       0.541345163213764     
   2.97297286987305       0.539442809352975     
   2.97797775268555       0.537549154007034     
   2.98298287391663       0.535663998790038     
   2.98798775672913       0.533787506043502     
   2.99299287796021       0.531919480434621     
   2.99799799919128       0.530059995706245     
   3.00300288200378       0.528209124663093     
   3.00800800323486       0.526366676478193     
   3.01301288604736       0.524532812855169     
   3.01801800727844       0.522707345886774     
   3.02302289009094       0.520890436916639     
   3.02802801132202       0.519081900863779     
   3.03303289413452       0.517281898617410     
   3.03803801536560       0.515490247808650     
   3.04304289817810       0.513707108757123     
   3.04804801940918       0.511932301672879     
   3.05305290222168       0.510165986171870     
   3.05805802345276       0.508407984892719     
   3.06306290626526       0.506658456596692     
   3.06806802749634       0.504917226185349     
   3.07307291030884       0.503184451399426     
   3.07807803153992       0.501459959224529     
   3.08308291435242       0.499743906202351     
   3.08808803558350       0.498036121212482     
   3.09309291839600       0.496336759408646     
   3.09809803962708       0.494645651365314     
   3.10310292243958       0.492962950651196     
   3.10810804367065       0.491288489329651     
   3.11311292648315       0.489622419181535     
   3.11811804771423       0.487964573548396     
   3.12312293052673       0.486315102216911     
   3.12812805175781       0.484673839593560     
   3.13313293457031       0.483040933263354     
   3.13813805580139       0.481416218484025     
   3.14314293861389       0.479799840432524     
   3.14814805984497       0.478191635005813     
   3.15315294265747       0.476591744769700     
   3.15815806388855       0.475000006052033     
   3.16316294670105       0.473416558609834     
   3.16816806793213       0.471841238999105     
   3.17317295074463       0.470274183977935     
   3.17817807197571       0.468715230135188     
   3.18318295478821       0.467164511049288     
   3.18818807601929       0.465621863155859     
   3.19319295883179       0.464087416684154     
   3.19819808006287       0.462561007741222     
   3.20320320129395       0.461042690918054     
   3.20820808410645       0.459532518227522     
   3.21321320533752       0.458030324982219     
   3.21821808815002       0.456536232385206     
   3.22322320938110       0.455050075038605     
   3.22822809219360       0.453571970314194     
   3.23323321342468       0.452101751976603     
   3.23823809623718       0.450639533465761     
   3.24324321746826       0.449185147597962     
   3.24824810028076       0.447738703799140     
   3.25325322151184       0.446300033843354     
   3.25825810432434       0.444869243079553     
   3.26326322555542       0.443446162163181     
   3.26826810836792       0.442030892322928     
   3.27327322959900       0.440623263037181     
   3.27827811241150       0.439223371391179     
   3.28328323364258       0.437831045645982     
   3.28828811645508       0.436446378740445     
   3.29329323768616       0.435069197696275     
   3.29829812049866       0.433699591323279     
   3.30330324172974       0.432337385399924     
   3.30830812454224       0.430982664644381     
   3.31331324577332       0.429635253605883     
   3.31831812858582       0.428295232968101     
   3.32332324981689       0.426962426082502     
   3.32832813262939       0.425636909674603     
   3.33333325386047       0.424318505946480     
   3.33833813667297       0.423007287760359     
   3.34334325790405       0.421703076233504     
   3.34834814071655       0.420405940477410     
   3.35335326194763       0.419115700604473     
   3.35835814476013       0.417832422104750     
   3.36336326599121       0.416555924180122     
   3.36836814880371       0.415286268844139     
   3.37337327003479       0.414023274495878     
   3.37837815284729       0.412766999831743     
   3.38338327407837       0.411517262567905     
   3.38838815689087       0.410274118256119     
   3.39339327812195       0.409037384060503     
   3.39839816093445       0.407807112572396     
   3.40340328216553       0.406583120544359     
   3.40840816497803       0.405365457801822     
   3.41341328620911       0.404153940834565     
   3.41841840744019       0.402948559632174     
   3.42342329025269       0.401749302396895     
   3.42842841148376       0.400555985517910     
   3.43343329429626       0.399368652810466     
   3.43843841552734       0.398187120799798     
   3.44344329833984       0.397011431274703     
   3.44844841957092       0.395841401062957     
   3.45345330238342       0.394677070148410     
   3.45845842361450       0.393518255829673     
   3.46346330642700       0.392364996508769     
   3.46846842765808       0.391217110123812     
   3.47347331047058       0.390074633718177     
   3.47847843170166       0.388937386037121     
   3.48348331451416       0.387805402987080     
   3.48848843574524       0.386678504285706     
   3.49349331855774       0.385556724921256     
   3.49849843978882       0.384439885745344     
   3.50350332260132       0.383328021042444     
   3.50850844383240       0.382220952954770     
   3.51351332664490       0.381118715271698     
   3.51851844787598       0.380021131576600     
   3.52352333068848       0.378928235365465     
   3.52852845191956       0.377839851806208     
   3.53353333473206       0.376756014295012     
   3.53853845596313       0.375676549719560     
   3.54354333877563       0.374601491560601     
   3.54854846000671       0.373530668551770     
   3.55355334281921       0.372464114432587     
   3.55855846405029       0.371401659898985     
   3.56356334686279       0.370343339112447     
   3.56856846809387       0.369288984837036     
   3.57357335090637       0.368238631807650     
   3.57857847213745       0.367192114951231     
   3.58358335494995       0.366149469715194     
   3.58858847618103       0.365110533272570     
   3.59359335899353       0.364075341909560     
   3.59859848022461       0.363043735116618     
   3.60360336303711       0.362015750131811     
   3.60860848426819       0.360991228822244     
   3.61361336708069       0.359970209477499     
   3.61861848831177       0.358952536388354     
   3.62362337112427       0.357938248982017     
   3.62862849235535       0.356927194007747     
   3.63363361358643       0.355919364170999     
   3.63863849639893       0.354914752498107     
   3.64364361763000       0.353913209464942     
   3.64864850044250       0.352914777631075     
   3.65365362167358       0.351919309965453     
   3.65865850448608       0.350926850361214     
   3.66366362571716       0.349937254274013     
   3.66866850852966       0.348950566957501     
   3.67367362976074       0.347966646336761     
   3.67867851257324       0.346985539040784     
   3.68368363380432       0.346007105436435     
   3.68868851661682       0.345031393531346     
   3.69369363784790       0.344058266096765     
   3.69869852066040       0.343087772511410     
   3.70370364189148       0.342119777904455     
   3.70870852470398       0.341154333008027     
   3.71371364593506       0.340191305254463     
   3.71871852874756       0.339230746702308     
   3.72372364997864       0.338272527024794     
   3.72872853279114       0.337316699571446     
   3.73373365402222       0.336363136187473     
   3.73873853683472       0.335411891470381     
   3.74374365806580       0.334462839362674     
   3.74874854087830       0.333516035660240     
   3.75375366210938       0.332571356323324     
   3.75875854492188       0.331628858290962     
   3.76376366615295       0.330688419457649     
   3.76876854896545       0.329750097845669     
   3.77377367019653       0.328813773197281     
   3.77877855300903       0.327879504554440     
   3.78378367424011       0.326947173418598     
   3.78878855705261       0.326016839785122     
   3.79379367828369       0.325088386824932     
   3.79879856109619       0.324161875418820     
   3.80380368232727       0.323237190317187     
   3.80880856513977       0.322314393217488     
   3.81381368637085       0.321393370360233     
