natx =      595
    x       y        z       iph  
     -1.95264     -5.85792     -7.81056   3      9.95655
      1.95264      0.00000     -9.76320   3      9.95655
     -1.95264      0.00000     -9.76320   3      9.95655
      0.00000      1.95264     -9.76320   3      9.95655
      0.00000     -1.95264     -9.76320   3      9.95655
      9.76320      1.95264      1.95264   2     10.14622
     -9.76320      1.95264      1.95264   2     10.14622
      1.95264      9.76320      1.95264   2     10.14622
     -1.95264      9.76320      1.95264   2     10.14622
      9.76320     -1.95264      1.95264   2     10.14622
     -9.76320     -1.95264      1.95264   2     10.14622
      1.95264     -9.76320      1.95264   2     10.14622
     -1.95264     -9.76320      1.95264   2     10.14622
      5.85792      5.85792      5.85792   2     10.14622
     -5.85792      5.85792      5.85792   2     10.14622
      5.85792     -5.85792      5.85792   2     10.14622
     -5.85792     -5.85792      5.85792   2     10.14622
      1.95264      1.95264      9.76320   2     10.14622
     -1.95264      1.95264      9.76320   2     10.14622
      1.95264     -1.95264      9.76320   2     10.14622
     -1.95264     -1.95264      9.76320   2     10.14622
      9.76320      1.95264     -1.95264   2     10.14622
     -9.76320      1.95264     -1.95264   2     10.14622
      1.95264      9.76320     -1.95264   2     10.14622
     -1.95264      9.76320     -1.95264   2     10.14622
      9.76320     -1.95264     -1.95264   2     10.14622
     -9.76320     -1.95264     -1.95264   2     10.14622
      1.95264     -9.76320     -1.95264   2     10.14622
     -1.95264     -9.76320     -1.95264   2     10.14622
      5.85792      5.85792     -5.85792   2     10.14622
     -5.85792      5.85792     -5.85792   2     10.14622
      5.85792     -5.85792     -5.85792   2     10.14622
     -5.85792     -5.85792     -5.85792   2     10.14622
      1.95264      1.95264     -9.76320   2     10.14622
     -1.95264      1.95264     -9.76320   2     10.14622
      1.95264     -1.95264     -9.76320   2     10.14622
     -1.95264     -1.95264     -9.76320   2     10.14622
      9.76320      3.90528      1.95264   3     10.69505
     -9.76320      3.90528      1.95264   3     10.69505
      3.90528      9.76320      1.95264   3     10.69505
     -3.90528      9.76320      1.95264   3     10.69505
      9.76320     -3.90528      1.95264   3     10.69505
     -9.76320     -3.90528      1.95264   3     10.69505
      3.90528     -9.76320      1.95264   3     10.69505
     -3.90528     -9.76320      1.95264   3     10.69505
      9.76320      1.95264      3.90528   3     10.69505
     -9.76320      1.95264      3.90528   3     10.69505
      1.95264      9.76320      3.90528   3     10.69505
     -1.95264      9.76320      3.90528   3     10.69505
      9.76320     -1.95264      3.90528   3     10.69505
     -9.76320     -1.95264      3.90528   3     10.69505
      1.95264     -9.76320      3.90528   3     10.69505
     -1.95264     -9.76320      3.90528   3     10.69505
      3.90528      1.95264      9.76320   3     10.69505
     -3.90528      1.95264      9.76320   3     10.69505
      1.95264      3.90528      9.76320   3     10.69505
     -1.95264      3.90528      9.76320   3     10.69505
      3.90528     -1.95264      9.76320   3     10.69505
     -3.90528     -1.95264      9.76320   3     10.69505
      1.95264     -3.90528      9.76320   3     10.69505
     -1.95264     -3.90528      9.76320   3     10.69505
      9.76320      3.90528     -1.95264   3     10.69505
     -9.76320      3.90528     -1.95264   3     10.69505
      3.90528      9.76320     -1.95264   3     10.69505
     -3.90528      9.76320     -1.95264   3     10.69505
      9.76320     -3.90528     -1.95264   3     10.69505
     -9.76320     -3.90528     -1.95264   3     10.69505
      3.90528     -9.76320     -1.95264   3     10.69505
     -3.90528     -9.76320     -1.95264   3     10.69505
      9.76320      1.95264     -3.90528   3     10.69505
     -9.76320      1.95264     -3.90528   3     10.69505
      1.95264      9.76320     -3.90528   3     10.69505
     -1.95264      9.76320     -3.90528   3     10.69505
      9.76320     -1.95264     -3.90528   3     10.69505
     -9.76320     -1.95264     -3.90528   3     10.69505
      1.95264     -9.76320     -3.90528   3     10.69505
     -1.95264     -9.76320     -3.90528   3     10.69505
      3.90528      1.95264     -9.76320   3     10.69505
     -3.90528      1.95264     -9.76320   3     10.69505
      1.95264      3.90528     -9.76320   3     10.69505
     -1.95264      3.90528     -9.76320   3     10.69505
      3.90528     -1.95264     -9.76320   3     10.69505
     -3.90528     -1.95264     -9.76320   3     10.69505
      1.95264     -3.90528     -9.76320   3     10.69505
     -1.95264     -3.90528     -9.76320   3     10.69505
      7.81056      7.81056      0.00000   1     11.04580
     -7.81056      7.81056      0.00000   1     11.04580
      7.81056     -7.81056      0.00000   1     11.04580
     -7.81056     -7.81056      0.00000   1     11.04580
      7.81056      0.00000      7.81056   1     11.04580
     -7.81056      0.00000      7.81056   1     11.04580
      0.00000      7.81056      7.81056   1     11.04580
      0.00000     -7.81056      7.81056   1     11.04580
      7.81056      0.00000     -7.81056   1     11.04580
     -7.81056      0.00000     -7.81056   1     11.04580
      0.00000      7.81056     -7.81056   1     11.04580
      0.00000     -7.81056     -7.81056   1     11.04580
      9.76320      5.85792      0.00000   3     11.38575
     -9.76320      5.85792      0.00000   3     11.38575
      5.85792      9.76320      0.00000   3     11.38575
