1 s1/2 1s1/2 F0  474.09649 474.09649   1.00000
2 s1/2 1s1/2 F0  142.65751 142.65751   1.00000
2 s1/2 1s1/2 G0   37.31140  37.31140   1.00000
2 s1/2 2s1/2 F0  101.20943 101.20943   1.00000
2 p1/2 1s1/2 F0  160.61094 160.61094   1.00000
2 p1/2 1s1/2 G1   28.41804  28.41804   1.00000
2 p1/2 2s1/2 F0  107.32255 107.32255   1.00000
2 p1/2 2s1/2 G1   64.45332  64.45332   1.00000
2 p1/2 2p1/2 F0  116.85792 116.85792   1.00000
2 p3/2 1s1/2 F0  157.92327 157.92327   1.00000
2 p3/2 1s1/2 G1   26.54177  26.54177   1.00000
2 p3/2 2s1/2 F0  106.71003 106.71003   1.00000
2 p3/2 2s1/2 G1   64.62527  64.62527   1.00000
2 p3/2 2p1/2 F0  116.01822 116.01822   1.00000
2 p3/2 2p1/2 G2   54.74476  54.74476   1.00000
2 p3/2 2p3/2 F0  115.20065 115.20065   1.00000
2 p3/2 2p3/2 F2   54.50364  54.50364   1.00000
3 s1/2 1s1/2 F0   48.65533  48.65533   1.00000
3 s1/2 1s1/2 G0    5.05007   5.05007   1.00000
3 s1/2 2s1/2 F0   43.48855  43.48855   1.00000
3 s1/2 2s1/2 G0   11.61472  11.61472   1.00000
3 s1/2 2p1/2 F0   44.17116  44.17116   1.00000
3 s1/2 2p1/2 G1    6.74985   6.74985   1.00000
3 s1/2 2p3/2 F0   44.10163  44.10163   1.00000
3 s1/2 2p3/2 G1    6.79981   6.79981   1.00000
3 s1/2 3s1/2 F0   33.15999  33.15999   1.00000
3 p1/2 1s1/2 F0   47.87031  47.87031   1.00000
3 p1/2 1s1/2 G1    3.32234   3.32234   1.00000
3 p1/2 2s1/2 F0   42.42827  42.42827   1.00000
3 p1/2 2s1/2 G1    5.57313   5.57313   1.00000
3 p1/2 2p1/2 F0   43.30072  43.30072   1.00000
3 p1/2 2p1/2 G0   11.34173  11.34173   1.00000
3 p1/2 2p3/2 F0   43.22252  43.22252   1.00000
3 p1/2 2p3/2 G2    4.56663   4.56663   1.00000
3 p1/2 3s1/2 F0   32.45946  32.45946   1.00000
3 p1/2 3s1/2 G1   21.61686  21.61686   1.00000
3 p1/2 3p1/2 F0   31.81660  31.81660   1.00000
3 p3/2 1s1/2 F0   47.09143  47.09143   1.00000
3 p3/2 1s1/2 G1    3.07719   3.07719   1.00000
3 p3/2 2s1/2 F0   41.91199  41.91199   1.00000
3 p3/2 2s1/2 G1    5.44012   5.44012   1.00000
3 p3/2 2p1/2 F0   42.75866  42.75866   1.00000
3 p3/2 2p1/2 G2    4.46242   4.46242   1.00000
3 p3/2 2p3/2 F0   42.68322  42.68322   1.00000
3 p3/2 2p3/2 F2    8.38955   8.38955   1.00000
3 p3/2 2p3/2 G0   11.05930  11.05930   1.00000
3 p3/2 2p3/2 G2    4.46794   4.46794   1.00000
3 p3/2 3s1/2 F0   32.23817  32.23817   1.00000
