# # Cu                                                           FEFF 9.5.1  
# # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# # Pot 1 Z=29 Rmt= 1.356 Rnm= 1.393
# # Gam_ch=1.729E+00 H-L exch
# # Mu=-3.777E+00 kf=1.822E+00 Vint=-1.643E+01 Rs_int= 1.990
# # PATH  Rmax= 5.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp= 190.00  Debye_temp= 315.00  Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00610    100.00     12.00     2   2.5527
#           2       0.00748     23.00      6.00     2   3.6100
#           3       0.00687     12.34     48.00     3   3.8290
#           4       0.00757      9.42     48.00     3   4.3577
#           5       0.00767     55.83     24.00     2   4.4213
#           6       0.00772     11.78     48.00     3   4.7633
#           7       0.00772     25.47     96.00     3   4.7633
#           8       0.00776     19.17     12.00     2   5.1053
#           9       0.00776      9.63     12.00     3   5.1053
#          10       0.00776     44.57     24.00     3   5.1053
#          11       0.00776      9.70     12.00     4   5.1053
#          12       0.02442      4.46     12.00     4   5.1053
#          14       0.00776     32.37     12.00     4   5.1053
#          16       0.00807      4.64     48.00     3   5.2920
#    14/  15 paths used
#  xsedge+50, used to normalize mu           2.4822E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9657.337    665.113  13.250  8.62242E-01  8.60060E-01  2.52998E-03
    9662.395    670.171  13.300  8.60070E-01  8.58924E-01  1.33096E-03
    9667.471    675.248  13.350  8.58010E-01  8.57788E-01  2.58078E-04
    9672.567    680.344  13.400  8.56150E-01  8.56652E-01 -5.84523E-04
    9677.682    685.459  13.450  8.54522E-01  8.55516E-01 -1.15866E-03
    9682.816    690.593  13.500  8.53105E-01  8.54380E-01 -1.48791E-03
    9687.969    695.746  13.550  8.51840E-01  8.53244E-01 -1.63997E-03
    9693.141    700.918  13.600  8.50654E-01  8.52108E-01 -1.70102E-03
    9698.332    706.109  13.650  8.49478E-01  8.50972E-01 -1.74916E-03
    9703.542    711.319  13.700  8.48273E-01  8.49835E-01 -1.83332E-03
    9708.772    716.548  13.750  8.47029E-01  8.48699E-01 -1.96258E-03
    9714.020    721.796  13.800  8.45772E-01  8.47563E-01 -2.10738E-03
    9719.287    727.064  13.850  8.44550E-01  8.46427E-01 -2.21143E-03
    9724.574    732.350  13.900  8.43417E-01  8.45291E-01 -2.21041E-03
    9729.879    737.655  13.950  8.42417E-01  8.44155E-01 -2.05203E-03
    9735.203    742.980  14.000  8.41571E-01  8.43019E-01 -1.71226E-03
    9740.547    748.323  14.050  8.40745E-01  8.41778E-01 -1.22324E-03
    9745.910    753.686  14.100  8.40039E-01  8.40538E-01 -5.91858E-04
    9751.291    759.068  14.150  8.39393E-01  8.39297E-01  1.13661E-04
    9756.692    764.468  14.200  8.38737E-01  8.38056E-01  8.09048E-04
    9762.111    769.888  14.250  8.38000E-01  8.36816E-01  1.41102E-03
    9767.550    775.327  14.300  8.37129E-01  8.35575E-01  1.85361E-03
    9773.008    780.784  14.350  8.36092E-01  8.34334E-01  2.09998E-03
    9778.485    786.261  14.400  8.34888E-01  8.33094E-01  2.14718E-03
    9783.981    791.757  14.450  8.33541E-01  8.31853E-01  2.02314E-03
    9789.496    797.272  14.500  8.32093E-01  8.30612E-01  1.77716E-03
    9795.030    802.806  14.550  8.30592E-01  8.29372E-01  1.46654E-03
    9800.583    808.359  14.600  8.29080E-01  8.28131E-01  1.14291E-03
    9806.155    813.931  14.650  8.27588E-01  8.26890E-01  8.41622E-04
    9811.746    819.522  14.700  8.26127E-01  8.25650E-01  5.76662E-04
    9817.356    825.133  14.750  8.24692E-01  8.24409E-01  3.41855E-04
    9822.985    830.762  14.800  8.23265E-01  8.23168E-01  1.17683E-04
    9828.634    836.410  14.850  8.21830E-01  8.21928E-01 -1.18572E-04
    9834.301    842.078  14.900  8.20372E-01  8.20687E-01 -3.82303E-04
    9839.988    847.764  14.950  8.18893E-01  8.19446E-01 -6.73666E-04
    9845.693    853.469  15.000  8.17406E-01  8.18206E-01 -9.74444E-04
    9851.417    859.194  15.050  8.15923E-01  8.16965E-01 -1.27158E-03
    9857.161    864.937  15.100  8.14487E-01  8.15724E-01 -1.51262E-03
    9862.924    870.700  15.150  8.13134E-01  8.14483E-01 -1.65240E-03
    9868.705    876.482  15.200  8.11893E-01  8.13242E-01 -1.65437E-03
    9874.506    882.282  15.250  8.10780E-01  8.12002E-01 -1.50017E-03
    9880.326    888.102  15.300  8.09789E-01  8.10761E-01 -1.19568E-03
    9886.165    893.941  15.350  8.08893E-01  8.09520E-01 -7.72063E-04
    9892.022    899.799  15.400  8.08051E-01  8.08279E-01 -2.81255E-04
    9897.899    905.676  15.450  8.07211E-01  8.07038E-01  2.13043E-04
    9903.795    911.572  15.500  8.06320E-01  8.05798E-01  6.47047E-04
    9909.710    917.487  15.550  8.05338E-01  8.04557E-01  9.68616E-04
    9915.644    923.421  15.600  8.04239E-01  8.03316E-01  1.14650E-03
    9921.597    929.374  15.650  8.03020E-01  8.02075E-01  1.17515E-03
    9927.570    935.346  15.700  8.01697E-01  8.00834E-01  1.07410E-03
    9933.561    941.337  15.750  8.00301E-01  7.99594E-01  8.82320E-04
    9939.571    947.347  15.800  7.98872E-01  7.98353E-01  6.48906E-04
    9945.600    953.377  15.850  7.97450E-01  7.97112E-01  4.22256E-04
    9951.649    959.425  15.900  7.96063E-01  7.95871E-01  2.40276E-04
    9957.716    965.492  15.950  7.94729E-01  7.94630E-01  1.23642E-04
    9963.802    971.579  16.000  7.93448E-01  7.93390E-01  7.34676E-05
    9969.908    977.684  16.050  7.92165E-01  7.92107E-01  7.27817E-05
    9976.033    983.809  16.100  7.90903E-01  7.90825E-01  9.83144E-05
    9982.176    989.953  16.150  7.89637E-01  7.89542E-01  1.19984E-04
    9988.339    996.115  16.200  7.88346E-01  7.88259E-01  1.10010E-04
    9994.520   1002.297  16.250  7.87016E-01  7.86977E-01  4.99393E-05
   10000.721   1008.498  16.300  7.85643E-01  7.85694E-01 -6.47651E-05
   10006.941   1014.717  16.350  7.84236E-01  7.84412E-01 -2.23529E-04
   10013.180   1020.956  16.400  7.82813E-01  7.83129E-01 -4.03004E-04
   10019.438   1027.214  16.450  7.81398E-01  7.81847E-01 -5.72290E-04
   10025.715   1033.491  16.500  7.80017E-01  7.80564E-01 -6.99761E-04
   10032.011   1039.787  16.550  7.78688E-01  7.79282E-01 -7.59915E-04
   10038.326   1046.102  16.600  7.77423E-01  7.77999E-01 -7.38739E-04
   10044.660   1052.436  16.650  7.76221E-01  7.76716E-01 -6.36461E-04
   10051.013   1058.789  16.700  7.75071E-01  7.75434E-01 -4.67229E-04
   10057.385   1065.162  16.750  7.73953E-01  7.74151E-01 -2.55926E-04
   10063.776   1071.553  16.800  7.72843E-01  7.72869E-01 -3.29853E-05
   10070.187   1077.963  16.850  7.71719E-01  7.71586E-01  1.71575E-04
   10076.616   1084.393  16.900  7.70561E-01  7.70304E-01  3.33572E-04
   10083.065   1090.841  16.950  7.69359E-01  7.69021E-01  4.38421E-04
   10089.532   1097.308  17.000  7.68110E-01  7.67739E-01  4.82603E-04
   10096.018   1103.795  17.050  7.66808E-01  7.66437E-01  4.82061E-04
   10102.524   1110.300  17.100  7.65473E-01  7.65136E-01  4.39206E-04
   10109.049   1116.825  17.150  7.64118E-01  7.63835E-01  3.69737E-04
   10115.592   1123.369  17.200  7.62756E-01  7.62534E-01  2.90136E-04
   10122.155   1129.931  17.250  7.61397E-01  7.61233E-01  2.14220E-04
   10128.737   1136.513  17.300  7.60047E-01  7.59932E-01  1.50758E-04
   10135.338   1143.114  17.350  7.58709E-01  7.58631E-01  1.02563E-04
   10141.957   1149.734  17.400  7.57381E-01  7.57330E-01  6.70960E-05
   10148.596   1156.373  17.450  7.56058E-01  7.56029E-01  3.82836E-05
   10155.254   1163.031  17.500  7.54735E-01  7.54728E-01  8.96862E-06
   10161.931   1169.708  17.550  7.53407E-01  7.53427E-01 -2.66541E-05
   10168.627   1176.404  17.600  7.52072E-01  7.52126E-01 -7.12174E-05
   10175.342   1183.119  17.650  7.50732E-01  7.50825E-01 -1.23370E-04
   10182.076   1189.853  17.700  7.49390E-01  7.49524E-01 -1.78087E-04
   10188.830   1196.606  17.750  7.48052E-01  7.48223E-01 -2.27935E-04
   10195.602   1203.378  17.800  7.46724E-01  7.46922E-01 -2.64913E-04
   10202.393   1210.170  17.850  7.45410E-01  7.45621E-01 -2.82367E-04
   10209.204   1216.980  17.900  7.44114E-01  7.44320E-01 -2.76517E-04
   10216.033   1223.809  17.950  7.42835E-01  7.43019E-01 -2.47265E-04
   10222.881   1230.658  18.000  7.41571E-01  7.41718E-01 -1.98142E-04
   10229.749   1237.525  18.050  7.40301E-01  7.40403E-01 -1.38144E-04
   10236.635   1244.412  18.100  7.39037E-01  7.39088E-01 -6.92908E-05
   10243.541   1251.317  18.150  7.37774E-01  7.37774E-01  7.45749E-07
   10250.466   1258.242  18.200  7.36507E-01  7.36459E-01  6.49070E-05
   10257.409   1265.186  18.250  7.35231E-01  7.35144E-01  1.17788E-04
   10264.372   1272.149  18.300  7.33944E-01  7.33829E-01  1.56219E-04
   10271.354   1279.130  18.350  7.32646E-01  7.32515E-01  1.79316E-04
   10278.355   1286.131  18.400  7.31337E-01  7.31200E-01  1.88093E-04
   10285.375   1293.151  18.450  7.30020E-01  7.29885E-01  1.84775E-04
   10292.414   1300.190  18.500  7.28696E-01  7.28570E-01  1.72050E-04
   10299.472   1307.248  18.550  7.27367E-01  7.27256E-01  1.52438E-04
   10306.549   1314.325  18.600  7.26034E-01  7.25941E-01  1.27933E-04
   10313.645   1321.421  18.650  7.24699E-01  7.24626E-01  9.99363E-05
   10320.760   1328.536  18.700  7.23362E-01  7.23311E-01  6.94475E-05
   10327.894   1335.671  18.750  7.22024E-01  7.21997E-01  3.73873E-05
   10335.047   1342.824  18.800  7.20685E-01  7.20682E-01  4.90778E-06
   10342.220   1349.996  18.850  7.19348E-01  7.19367E-01 -2.64373E-05
   10349.411   1357.187  18.900  7.18013E-01  7.18052E-01 -5.47310E-05
   10356.621   1364.398  18.950  7.16682E-01  7.16738E-01 -7.79385E-05
   10363.851   1371.627  19.000  7.15355E-01  7.15423E-01 -9.42850E-05
   10371.099   1378.876  19.050  7.14027E-01  7.14102E-01 -1.05030E-04
   10378.367   1386.143  19.100  7.12705E-01  7.12782E-01 -1.07776E-04
   10385.653   1393.430  19.150  7.11388E-01  7.11462E-01 -1.02773E-04
   10392.959   1400.736  19.200  7.10076E-01  7.10141E-01 -9.12361E-05
   10400.284   1408.060  19.250  7.08768E-01  7.08821E-01 -7.51296E-05
   10407.628   1415.404  19.300  7.07460E-01  7.07500E-01 -5.67785E-05
   10414.990   1422.767  19.350  7.06153E-01  7.06180E-01 -3.84086E-05
   10422.372   1430.149  19.400  7.04844E-01  7.04860E-01 -2.17247E-05
   10429.773   1437.550  19.450  7.03534E-01  7.03539E-01 -7.63386E-06
   10437.193   1444.969  19.500  7.02221E-01  7.02219E-01  3.81937E-06
   10444.632   1452.408  19.550  7.00908E-01  7.00898E-01  1.32938E-05
   10452.090   1459.866  19.600  6.99593E-01  6.99578E-01  2.18155E-05
   10459.567   1467.344  19.650  6.98279E-01  6.98258E-01  3.03581E-05
   10467.063   1474.840  19.700  6.96965E-01  6.96937E-01  3.94553E-05
   10474.578   1482.355  19.750  6.95651E-01  6.95617E-01  4.89505E-05
   10482.113   1489.889  19.800  6.94337E-01  6.94296E-01  5.79554E-05
   10489.666   1497.442  19.850  6.93021E-01  6.92976E-01  6.50295E-05
   10497.238   1505.015  19.900  6.91703E-01  6.91656E-01  6.85373E-05
   10504.830   1512.606  19.950  6.90381E-01  6.90335E-01  6.70891E-05
   10512.440   1520.217  20.000  6.89056E-01  6.89015E-01  5.99522E-05
